[22Dec2024 00:36:58.036] [Server thread/INFO] [net.minecraft.server.players.PlayerList/]: youcriper[/172.24.1.167:55323] logged in with entity id 7670 at (-1907.699999988079, 73.0, 1721.300000011921)
[22Dec2024 00:36:58.134] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: youcriper joined the game
[22Dec2024 00:36:59.313] [Server thread/WARN] [ImprovableSkills/]: Skill tick took too long! (1139 ms, expected <50 ms!). Time map: [improvableskills:accelerated_furnace=1139, improvableskills:luck_of_the_sea=0, improvableskills:silent_foot=0, improvableskills:obsidian_skin=0, improvableskills:attack_speed=0, improvableskills:dexterous_arms=0, improvableskills:huckster=0, improvableskills:fast_swimmer=0, improvableskills:growth=0, improvableskills:pvp=0, improvableskills:xp_plus=0, improvableskills:soft_landing=0, improvableskills:cutting=0, improvableskills:treasure_sands=0, improvableskills:mob_repellent=0, improvableskills:mining=0, improvableskills:atkdmg_ranged=0, improvableskills:alchemist=0, improvableskills:leaper=0, improvableskills:atkdmg_melee=0, improvableskills:ladder_king=0, improvableskills:ender_manipulator=0, improvableskills:generic_protection=0, improvableskills:health=0, improvableskills:enchanter=0, improvableskills:digging=0, improvableskills:soul_speed=0]
[22Dec2024 00:36:59.318] [Server thread/INFO] [voicechat/]: [voicechat] Received secret request of youcriper (18)
[22Dec2024 00:36:59.319] [Server thread/INFO] [voicechat/]: [voicechat] Sent secret to youcriper
[22Dec2024 00:36:59.319] [Server thread/INFO] [com.alrex.parcool.ParCool/]: Limitation of 9f14b36d-5b4d-33af-bc66-3bfc295459d2 was loaded
[22Dec2024 00:36:59.321] [Server thread/INFO] [ImprovableSkills/]: Sending skill data to youcriper (9f14b36d-5b4d-33af-bc66-3bfc295459d2)
[22Dec2024 00:37:03.095] [Server thread/INFO] [do_a_barrel_roll/]: Client of youcriper accepted server config.
[22Dec2024 00:37:03.116] [VoiceChatPacketProcessingThread/INFO] [voicechat/]: [voicechat] Successfully authenticated player 9f14b36d-5b4d-33af-bc66-3bfc295459d2
[22Dec2024 00:37:04.119] [VoiceChatPacketProcessingThread/INFO] [voicechat/]: [voicechat] Successfully validated connection of player 9f14b36d-5b4d-33af-bc66-3bfc295459d2
[22Dec2024 00:37:04.120] [VoiceChatPacketProcessingThread/INFO] [voicechat/]: [voicechat] Player youcriper (9f14b36d-5b4d-33af-bc66-3bfc295459d2) successfully connected to voice chat
[22Dec2024 00:46:30.789] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [youcriper: Set the time to 1000]
[22Dec2024 00:47:49.492] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [youcriper: Set own game mode to Creative Mode]
[22Dec2024 00:48:41.685] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [youcriper: Set own game mode to Survival Mode]
[22Dec2024 00:54:24.247] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [youcriper: Set the time to 1000]
[22Dec2024 00:54:33.358] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [youcriper: Set the time to 1000]
[22Dec2024 00:55:22.064] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [youcriper: Set own game mode to Creative Mode]
[22Dec2024 00:55:54.078] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [youcriper: Set own game mode to Survival Mode]
[22Dec2024 00:58:44.310] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=74, z=1763} BlockPos{x=-1903, y=73, z=1764}
[22Dec2024 01:03:02.417] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1743} BlockPos{x=-1901, y=75, z=1743}
[22Dec2024 01:03:02.677] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1744} BlockPos{x=-1899, y=75, z=1743}
[22Dec2024 01:03:02.713] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1744} BlockPos{x=-1899, y=75, z=1743}
[22Dec2024 01:03:02.776] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1744} BlockPos{x=-1899, y=75, z=1743}
[22Dec2024 01:03:02.813] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1744} BlockPos{x=-1899, y=75, z=1743}
[22Dec2024 01:03:02.878] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1900, y=75, z=1744} BlockPos{x=-1899, y=75, z=1743}
[22Dec2024 01:03:02.917] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1900, y=75, z=1744} BlockPos{x=-1899, y=75, z=1743}
[22Dec2024 01:03:02.969] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1900, y=75, z=1744} BlockPos{x=-1899, y=75, z=1743}
[22Dec2024 01:03:03.117] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=75, z=1744} BlockPos{x=-1900, y=75, z=1744}
[22Dec2024 01:03:03.166] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=75, z=1744} BlockPos{x=-1900, y=75, z=1744}
[22Dec2024 01:03:03.216] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=75, z=1744} BlockPos{x=-1900, y=75, z=1744}
[22Dec2024 01:03:03.265] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=75, z=1744} BlockPos{x=-1900, y=75, z=1744}
[22Dec2024 01:03:03.313] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=75, z=1744} BlockPos{x=-1900, y=75, z=1744}
[22Dec2024 01:03:03.362] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1902, y=75, z=1744} BlockPos{x=-1900, y=75, z=1744}
[22Dec2024 01:03:03.412] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1902, y=75, z=1744} BlockPos{x=-1900, y=75, z=1744}
[22Dec2024 01:03:03.462] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1902, y=75, z=1744} BlockPos{x=-1900, y=75, z=1744}
[22Dec2024 01:03:03.617] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=75, z=1744} BlockPos{x=-1902, y=75, z=1744}
[22Dec2024 01:03:03.666] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=75, z=1744} BlockPos{x=-1902, y=75, z=1744}
[22Dec2024 01:03:03.713] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=75, z=1744} BlockPos{x=-1902, y=75, z=1744}
[22Dec2024 01:03:03.866] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=75, z=1745} BlockPos{x=-1903, y=75, z=1744}
[22Dec2024 01:03:03.916] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=75, z=1745} BlockPos{x=-1903, y=75, z=1744}
[22Dec2024 01:03:03.963] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=75, z=1745} BlockPos{x=-1903, y=75, z=1744}
[22Dec2024 01:03:04.178] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1902, y=75, z=1745} BlockPos{x=-1903, y=75, z=1745}
[22Dec2024 01:03:04.215] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1902, y=75, z=1745} BlockPos{x=-1903, y=75, z=1745}
[22Dec2024 01:03:04.363] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=75, z=1745} BlockPos{x=-1902, y=75, z=1745}
[22Dec2024 01:03:04.416] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=75, z=1745} BlockPos{x=-1902, y=75, z=1745}
[22Dec2024 01:03:04.462] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=75, z=1745} BlockPos{x=-1902, y=75, z=1745}
[22Dec2024 01:03:04.612] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1900, y=75, z=1745} BlockPos{x=-1901, y=75, z=1745}
[22Dec2024 01:03:04.663] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1900, y=75, z=1745} BlockPos{x=-1901, y=75, z=1745}
[22Dec2024 01:03:04.719] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1900, y=75, z=1745} BlockPos{x=-1901, y=75, z=1745}
[22Dec2024 01:03:04.877] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1745} BlockPos{x=-1900, y=75, z=1745}
[22Dec2024 01:03:04.912] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1745} BlockPos{x=-1900, y=75, z=1745}
[22Dec2024 01:03:04.968] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1745} BlockPos{x=-1900, y=75, z=1745}
[22Dec2024 01:03:05.117] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1746} BlockPos{x=-1899, y=75, z=1745}
[22Dec2024 01:03:05.166] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1746} BlockPos{x=-1899, y=75, z=1745}
[22Dec2024 01:03:05.219] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1746} BlockPos{x=-1899, y=75, z=1745}
[22Dec2024 01:03:05.278] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1900, y=75, z=1746} BlockPos{x=-1899, y=75, z=1745}
[22Dec2024 01:03:05.312] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1900, y=75, z=1746} BlockPos{x=-1899, y=75, z=1745}
[22Dec2024 01:03:05.366] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1900, y=75, z=1746} BlockPos{x=-1899, y=75, z=1745}
[22Dec2024 01:03:05.512] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=75, z=1746} BlockPos{x=-1900, y=75, z=1746}
[22Dec2024 01:03:05.568] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=75, z=1746} BlockPos{x=-1900, y=75, z=1746}
[22Dec2024 01:03:05.717] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1902, y=75, z=1746} BlockPos{x=-1901, y=75, z=1746}
[22Dec2024 01:03:05.766] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1902, y=75, z=1746} BlockPos{x=-1901, y=75, z=1746}
[22Dec2024 01:03:05.962] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=75, z=1746} BlockPos{x=-1902, y=75, z=1746}
[22Dec2024 01:03:06.017] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=75, z=1746} BlockPos{x=-1902, y=75, z=1746}
[22Dec2024 01:03:06.314] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=75, z=1747} BlockPos{x=-1903, y=75, z=1746}
[22Dec2024 01:03:06.377] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=75, z=1747} BlockPos{x=-1903, y=75, z=1746}
[22Dec2024 01:03:06.427] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=75, z=1747} BlockPos{x=-1903, y=75, z=1746}
[22Dec2024 01:03:06.465] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1902, y=75, z=1747} BlockPos{x=-1903, y=75, z=1746}
[22Dec2024 01:03:06.514] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1902, y=75, z=1747} BlockPos{x=-1903, y=75, z=1746}
[22Dec2024 01:03:06.562] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1902, y=75, z=1747} BlockPos{x=-1903, y=75, z=1746}
[22Dec2024 01:03:06.612] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1902, y=75, z=1747} BlockPos{x=-1903, y=75, z=1746}
[22Dec2024 01:03:06.679] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1902, y=75, z=1747} BlockPos{x=-1903, y=75, z=1746}
[22Dec2024 01:03:06.719] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=75, z=1747} BlockPos{x=-1903, y=75, z=1746}
[22Dec2024 01:03:06.766] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=75, z=1747} BlockPos{x=-1903, y=75, z=1746}
[22Dec2024 01:03:06.812] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=75, z=1747} BlockPos{x=-1903, y=75, z=1746}
[22Dec2024 01:03:06.966] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1900, y=75, z=1747} BlockPos{x=-1901, y=75, z=1747}
[22Dec2024 01:03:07.015] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1900, y=75, z=1747} BlockPos{x=-1901, y=75, z=1747}
[22Dec2024 01:03:07.077] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1900, y=75, z=1747} BlockPos{x=-1901, y=75, z=1747}
[22Dec2024 01:03:07.215] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1747} BlockPos{x=-1900, y=75, z=1747}
[22Dec2024 01:03:07.265] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1747} BlockPos{x=-1900, y=75, z=1747}
[22Dec2024 01:03:07.312] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1747} BlockPos{x=-1900, y=75, z=1747}
[22Dec2024 01:03:07.562] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1748} BlockPos{x=-1899, y=75, z=1747}
[22Dec2024 01:03:07.616] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1748} BlockPos{x=-1899, y=75, z=1747}
[22Dec2024 01:03:07.683] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1748} BlockPos{x=-1899, y=75, z=1747}
[22Dec2024 01:03:07.718] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1900, y=75, z=1748} BlockPos{x=-1899, y=75, z=1747}
[22Dec2024 01:03:07.766] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1900, y=75, z=1748} BlockPos{x=-1899, y=75, z=1747}
[22Dec2024 01:03:08.016] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=75, z=1748} BlockPos{x=-1900, y=75, z=1748}
[22Dec2024 01:03:08.064] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=75, z=1748} BlockPos{x=-1900, y=75, z=1748}
[22Dec2024 01:03:08.125] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=75, z=1748} BlockPos{x=-1900, y=75, z=1748}
[22Dec2024 01:03:08.262] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1902, y=75, z=1748} BlockPos{x=-1901, y=75, z=1748}
[22Dec2024 01:03:08.319] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1902, y=75, z=1748} BlockPos{x=-1901, y=75, z=1748}
[22Dec2024 01:03:08.464] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=75, z=1748} BlockPos{x=-1902, y=75, z=1748}
[22Dec2024 01:03:08.512] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=75, z=1748} BlockPos{x=-1902, y=75, z=1748}
[22Dec2024 01:03:08.577] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=75, z=1748} BlockPos{x=-1902, y=75, z=1748}
[22Dec2024 01:03:08.812] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1904, y=73, z=1749} BlockPos{x=-1903, y=75, z=1748}
[22Dec2024 01:03:08.875] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1904, y=73, z=1749} BlockPos{x=-1903, y=75, z=1748}
[22Dec2024 01:03:08.926] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1904, y=73, z=1749} BlockPos{x=-1903, y=75, z=1748}
[22Dec2024 01:03:08.962] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1904, y=73, z=1749} BlockPos{x=-1903, y=75, z=1748}
[22Dec2024 01:03:09.027] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=75, z=1749} BlockPos{x=-1903, y=75, z=1748}
[22Dec2024 01:03:09.076] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=75, z=1749} BlockPos{x=-1903, y=75, z=1748}
[22Dec2024 01:03:09.116] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=75, z=1749} BlockPos{x=-1903, y=75, z=1748}
[22Dec2024 01:03:09.977] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1902, y=75, z=1749} BlockPos{x=-1903, y=75, z=1749}
[22Dec2024 01:03:10.015] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1902, y=75, z=1749} BlockPos{x=-1903, y=75, z=1749}
[22Dec2024 01:03:10.215] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=75, z=1749} BlockPos{x=-1902, y=75, z=1749}
[22Dec2024 01:03:10.264] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=75, z=1749} BlockPos{x=-1902, y=75, z=1749}
[22Dec2024 01:03:10.315] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=75, z=1749} BlockPos{x=-1902, y=75, z=1749}
[22Dec2024 01:03:10.363] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=75, z=1749} BlockPos{x=-1902, y=75, z=1749}
[22Dec2024 01:03:10.414] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1900, y=75, z=1749} BlockPos{x=-1902, y=75, z=1749}
[22Dec2024 01:03:10.464] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1900, y=75, z=1749} BlockPos{x=-1902, y=75, z=1749}
[22Dec2024 01:03:10.526] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1900, y=75, z=1749} BlockPos{x=-1902, y=75, z=1749}
[22Dec2024 01:03:10.678] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1749} BlockPos{x=-1900, y=75, z=1749}
[22Dec2024 01:03:10.725] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1749} BlockPos{x=-1900, y=75, z=1749}
[22Dec2024 01:03:10.766] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1749} BlockPos{x=-1900, y=75, z=1749}
[22Dec2024 01:03:10.815] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1749} BlockPos{x=-1900, y=75, z=1749}
[22Dec2024 01:03:10.863] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1750} BlockPos{x=-1900, y=75, z=1749}
[22Dec2024 01:03:10.928] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1750} BlockPos{x=-1900, y=75, z=1749}
[22Dec2024 01:03:11.117] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1900, y=75, z=1751} BlockPos{x=-1899, y=75, z=1750}
[22Dec2024 01:03:11.164] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1900, y=75, z=1751} BlockPos{x=-1899, y=75, z=1750}
[22Dec2024 01:03:11.226] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1900, y=75, z=1751} BlockPos{x=-1899, y=75, z=1750}
[22Dec2024 01:03:11.364] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=75, z=1751} BlockPos{x=-1900, y=75, z=1751}
[22Dec2024 01:03:11.412] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=75, z=1751} BlockPos{x=-1900, y=75, z=1751}
[22Dec2024 01:03:11.476] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=75, z=1751} BlockPos{x=-1900, y=75, z=1751}
[22Dec2024 01:03:11.526] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=75, z=1750} BlockPos{x=-1900, y=75, z=1751}
[22Dec2024 01:03:11.569] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=75, z=1750} BlockPos{x=-1900, y=75, z=1751}
[22Dec2024 01:03:11.626] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=75, z=1750} BlockPos{x=-1900, y=75, z=1751}
[22Dec2024 01:03:11.669] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1902, y=75, z=1750} BlockPos{x=-1900, y=75, z=1751}
[22Dec2024 01:03:11.716] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1902, y=75, z=1750} BlockPos{x=-1900, y=75, z=1751}
[22Dec2024 01:03:12.269] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1900, y=75, z=1750} BlockPos{x=-1900, y=75, z=1749}
[22Dec2024 01:03:12.318] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1900, y=75, z=1750} BlockPos{x=-1900, y=75, z=1749}
[22Dec2024 01:03:13.113] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=75, z=1750} BlockPos{x=-1902, y=75, z=1750}
[22Dec2024 01:03:13.177] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=75, z=1750} BlockPos{x=-1902, y=75, z=1750}
[22Dec2024 01:03:13.566] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1902, y=75, z=1751} BlockPos{x=-1903, y=75, z=1750}
